City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,tres arroyos,-38.3739,-60.2798,86.99,14,2,9.73,AR,1671302346
277,bilibino,68.0546,166.4372,1.15,98,100,5.99,RU,1671302131
278,kaitong,44.8135,123.15,-1.16,49,11,7.83,CN,1671302349
279,makakilo city,21.3469,-158.0858,75.61,78,0,3.44,US,1671302351
280,slave lake,55.2834,-114.769,-0.42,85,100,9.22,CA,1671302352
281,cherskiy,68.75,161.3,-11.25,100,100,5.91,RU,1671302354
282,hwange,-18.3693,26.5019,71.49,78,99,1.63,ZW,1671302355
283,chokurdakh,70.6333,147.9167,-37.75,100,37,1.99,RU,1671302357
284,chateauroux,46.8167,1.7,26.6,86,0,10.36,FR,1671302068
285,nanga eboko,4.6833,12.3667,75.6,60,71,3.44,CM,1671302359
286,mastic,40.802,-72.8409,46.92,57,0,18.41,US,1671302361
287,longyearbyen,78.2186,15.6401,4.84,78,40,4.61,SJ,1671302362
288,akashi,34.6333,134.9833,44.64,60,99,17.31,JP,1671302364
289,airai,-8.9266,125.4092,59.09,93,96,0.56,TL,1671302365
290,linhares,-19.3911,-40.0722,73.72,93,100,6.22,BR,1671302366
291,waipawa,-41.4122,175.5153,56.57,96,100,6.38,NZ,1671302368
292,saint-augustin,51.226,-58.6502,32.09,77,100,14.54,CA,1671302369
293,changji,44.0167,87.3167,3.99,85,0,6.71,CN,1671302371
294,rostovka,55.3842,71.8891,3.24,97,98,7.23,RU,1671302372
295,isla vista,34.4133,-119.861,64.31,58,0,0.0,US,1671302374
296,vila velha,-20.3297,-40.2925,78.75,78,75,10.36,BR,1671302143
297,san juan,-31.5375,-68.5364,88.18,20,0,7.14,AR,1671302376
298,havoysund,70.9963,24.6622,23.23,74,100,9.75,NO,1671302378
299,trinidad,-14.8333,-64.9,85.98,66,75,6.91,BO,1671302379
300,ayorou,14.7308,0.9174,80.28,13,0,9.93,NE,1671302380
301,la primavera,5.4906,-70.4092,90.07,41,100,11.72,CO,1671302176
302,galveston,29.3669,-94.9669,54.03,53,100,12.66,US,1671302383
303,hoskote,13.0669,77.7983,68.02,100,20,4.61,IN,1671302384
304,ostrovnoy,68.0531,39.5131,20.32,89,94,22.84,RU,1671302386
305,acapulco,16.8634,-99.8901,84.02,45,100,5.75,MX,1671302133
306,ketchikan,55.3422,-131.6461,28.38,54,0,6.91,US,1671302388
307,iquitos,-3.7481,-73.2472,80.64,94,100,1.14,PE,1671302390
308,lavrentiya,65.5833,-171.0,18.55,79,100,8.97,RU,1671302391
309,locri,38.2414,16.2623,59.32,85,100,9.69,IT,1671302392
310,zheleznodorozhnyy,55.7503,38.0042,25.36,96,100,7.83,RU,1671302394
311,egvekinot,66.3167,-179.1667,10.67,61,44,10.16,RU,1671302395
312,port dickson,2.5228,101.7959,79.02,87,100,7.02,MY,1671302397
313,kahului,20.8947,-156.47,78.84,82,0,4.61,US,1671302398
314,ahuimanu,21.4447,-157.8378,75.78,84,20,3.44,US,1671302399
315,mmabatho,-25.85,25.6333,67.96,77,40,5.75,ZA,1671302401
316,alyangula,-13.8483,136.4192,83.44,74,100,6.38,AU,1671302402
317,port-cartier,50.0334,-66.8654,27.75,88,100,15.82,CA,1671302332
318,sheboygan,43.7333,-87.9334,26.67,80,100,17.27,US,1671302402
319,boyolangu,-8.1181,111.8935,74.82,91,80,2.62,ID,1671302406
320,labuhan,-6.8844,112.2051,77.34,86,96,7.52,ID,1671302408
321,raton,36.9034,-104.4391,32.61,16,0,0.0,US,1671302410
322,ruteng,-8.6136,120.4721,61.27,89,100,0.6,ID,1671302411
323,vostok,46.4856,135.8833,-22.54,99,100,3.33,RU,1671302413
324,poum,-20.2333,164.0167,79.5,76,7,5.82,NC,1671302414
325,san luis,-33.295,-66.3356,82.38,30,24,8.5,AR,1671302415
326,gamba,-2.65,10.0,78.24,84,96,4.85,GA,1671302365
327,zhaotong,27.3167,103.7167,25.57,88,48,0.63,CN,1671302418
328,bubaque,11.2833,-15.8333,81.79,62,9,11.32,GW,1671302420
329,cap-aux-meules,47.3821,-61.8597,35.65,87,75,24.16,CA,1671302271
330,saint-francois,46.4154,3.9054,21.67,93,100,2.3,FR,1671302422
331,kudahuvadhoo,2.6708,72.8944,81.21,73,100,10.94,MV,1671302424
332,faro,37.0194,-7.9322,59.97,82,0,0.0,PT,1671302425
333,khani,41.9563,42.9566,42.37,62,10,7.43,GE,1671302427
334,north bend,43.4065,-124.2243,37.31,81,20,8.05,US,1671302428
335,kununurra,-15.7667,128.7333,75.18,94,40,5.75,AU,1671302430
336,karratha,-20.7377,116.8463,77.74,73,24,16.24,AU,1671302291
337,almaznyy,48.0448,40.045,43.34,87,100,12.59,RU,1671302432
338,wawa,9.9022,4.4192,82.83,25,100,1.61,NG,1671302434
339,high level,58.5169,-117.136,-3.89,77,100,16.11,CA,1671302401
340,sao felix do xingu,-6.6447,-51.995,81.99,83,60,1.68,BR,1671302436
341,korla,41.7597,86.1469,17.44,67,0,5.06,CN,1671302438
342,bakel,14.905,-12.4568,83.55,11,0,8.63,SN,1671302439
343,payo,-3.7508,103.6372,72.23,97,96,1.68,ID,1671302440
344,hobyo,5.3505,48.5268,78.58,74,60,19.08,SO,1671302442
345,konstantinovka,49.6167,127.9833,-28.39,100,61,3.76,RU,1671302443
346,mpongwe,-13.5091,28.155,65.21,94,99,2.95,ZM,1671302445
347,hambantota,6.1241,81.1185,77.34,94,75,4.61,LK,1671302446
348,nioro,13.35,-15.75,84.11,13,5,6.76,GM,1671302440
349,raudeberg,61.9875,5.1352,35.87,31,100,22.21,NO,1671302448
350,beringovskiy,63.05,179.3167,28.58,96,100,16.69,RU,1671302450
351,trincomalee,8.5711,81.2335,79.43,76,100,16.13,LK,1671302451
352,kruisfontein,-34.0033,24.7314,67.89,95,100,7.99,ZA,1671302453
353,northam,51.0333,-4.2167,38.39,83,6,12.01,GB,1671302454
354,roald,62.5833,6.1333,35.74,64,20,16.11,NO,1671302455
355,santiago,-33.4569,-70.6483,84.54,32,0,20.71,CL,1671302431
356,lockhart,28.6194,-81.4426,72.14,51,0,6.91,US,1671302458
357,kismayo,-0.3582,42.5454,79.54,77,12,13.22,SO,1671302459
358,margate,51.3813,1.3862,35.69,85,100,5.01,GB,1671302460
359,rio cuarto,-33.1307,-64.3499,86.32,19,43,14.83,AR,1671302462
360,porto santo,33.072,-16.3415,66.58,77,40,14.97,PT,1671302463
361,atakpame,7.5333,1.1333,84.74,32,100,2.42,TG,1671302465
362,mantua,45.1667,10.7833,44.1,86,99,1.01,IT,1671302466
363,zhuanghe,39.7008,122.9911,8.26,63,1,8.3,CN,1671302234
364,quelimane,-17.8786,36.8883,81.95,71,98,7.76,MZ,1671302468
365,salalah,17.0151,54.0924,80.69,26,0,14.97,OM,1671302470
366,daru,-9.0763,143.2092,78.87,83,15,4.12,PG,1671302471
367,nanakuli,21.3906,-158.1547,76.03,75,0,3.44,US,1671302473
368,rawson,-43.3002,-65.1023,74.25,36,100,10.85,AR,1671302474
369,matara,5.9485,80.5353,73.98,87,100,6.58,LK,1671302476
370,abhaynagar,23.0129,89.4049,61.81,46,12,4.76,BD,1671302477
371,amazar,53.858,120.875,-26.19,95,14,3.69,RU,1671302479
372,veraval,20.9,70.3667,76.75,53,15,6.44,IN,1671302410
373,hohhot,40.8106,111.6522,-0.11,71,0,4.47,CN,1671302223
374,toronto,43.7001,-79.4163,35.15,69,100,18.41,CA,1671302403
375,banda aceh,5.5577,95.3222,77.2,83,97,10.0,ID,1671302484
376,minden,52.2833,8.9167,26.82,80,4,8.05,DE,1671302486
377,ojinaga,29.5667,-104.4167,61.57,37,0,0.0,MX,1671302487
378,den helder,52.9599,4.7593,30.18,86,100,12.66,NL,1671302488
379,konigs wusterhausen,52.3014,13.633,26.11,96,100,5.75,DE,1671302490
380,kushima,31.4583,131.2333,41.59,94,71,14.83,JP,1671302491
381,jawhar,2.7809,45.5005,74.75,79,25,13.53,SO,1671302493
382,kukuna,9.4,-12.6667,82.2,39,0,3.53,SL,1671302494
383,kalangala,-0.3089,32.225,69.15,66,95,5.68,UG,1671302495
384,puntarenas,9.9763,-84.8384,85.44,63,67,4.12,CR,1671302497
385,abay,49.6311,72.8539,-5.42,90,5,4.23,KZ,1671302498
386,sierpc,52.8568,19.6691,19.56,94,50,5.12,PL,1671302499
387,shima,24.4478,117.8111,48.22,70,5,5.77,CN,1671302501
388,tayu,-6.5397,111.0518,76.28,89,100,6.87,ID,1671302502
389,port lincoln,-34.7333,135.8667,61.39,87,100,15.03,AU,1671302503
390,meulaboh,4.1363,96.1285,74.95,92,100,5.03,ID,1671302505
391,vanimo,-2.6741,141.3028,76.73,89,100,3.85,PG,1671302506
392,kimparana,12.8347,-4.9244,81.19,11,0,7.54,ML,1671302507
393,magistralnyy,56.1725,107.4458,-2.18,98,100,2.01,RU,1671302509
394,port augusta,-32.5,137.7667,73.99,25,100,17.49,AU,1671302510
395,khandyga,62.6667,135.6,-53.52,100,68,0.76,RU,1671302511
396,camana,-16.6228,-72.7111,72.19,75,100,6.76,PE,1671302513
397,gizo,-8.103,156.8419,81.21,77,51,5.32,SB,1671302514
398,russell,32.3502,-85.1999,50.2,53,40,10.36,US,1671302516
399,bowen,-20.0167,148.2333,79.09,69,86,17.52,AU,1671302517
400,cervignano del friuli,45.8211,13.3381,46.36,66,75,5.75,IT,1671302519
401,sturgeon bay,44.8342,-87.377,28.38,74,100,9.22,US,1671302520
402,havelock,34.8791,-76.9013,55.38,54,75,8.05,US,1671302247
403,arman,59.7,150.1667,5.5,81,100,16.78,RU,1671302523
404,pitea,65.3172,21.4794,12.29,93,41,4.43,SE,1671302525
405,kurikka,62.6167,22.4167,26.74,96,100,8.79,FI,1671302526
406,el carrizo,24.0261,-106.8814,75.63,44,100,2.42,MX,1671302528
407,cabo san lucas,22.8909,-109.9124,75.51,60,100,1.01,MX,1671302529
408,coihaique,-45.5752,-72.0662,63.21,39,40,10.36,CL,1671302530
409,dunedin,-45.8742,170.5036,52.81,99,100,1.99,NZ,1671302532
410,simao,22.7886,100.9748,44.64,84,100,3.58,CN,1671302533
411,ternate,0.8,127.4,79.63,80,100,5.12,ID,1671302535
412,qandala,11.472,49.8728,75.74,56,1,4.47,SO,1671302536
413,muros,42.7762,-9.0603,55.09,86,100,14.25,ES,1671302538
414,hue,16.4667,107.6,62.71,94,75,13.8,VN,1671302539
415,toyooka,35.5333,134.8333,35.29,89,100,12.35,JP,1671302541
416,nayoro,44.3506,142.4578,22.23,95,100,4.25,JP,1671302542
417,deniliquin,-35.5333,144.9667,57.07,58,0,7.83,AU,1671302544
418,san quintin,30.4833,-115.95,62.47,43,15,3.8,MX,1671302545
419,synya,65.3718,58.0387,11.01,96,100,7.2,RU,1671302547
420,banjar,-8.19,114.9675,75.94,90,94,3.27,ID,1671302548
421,la plata,-34.9215,-57.9545,77.83,31,61,11.9,AR,1671302280
422,lorengau,-2.0226,147.2712,79.41,78,90,1.86,PG,1671302550
423,kalmunai,7.4167,81.8167,75.61,88,100,10.07,LK,1671302552
424,jalu,29.0331,21.5482,65.19,47,0,8.16,LY,1671302553
425,namatanai,-3.6667,152.4333,78.06,86,100,3.87,PG,1671302555
426,mocuba,-16.8392,36.9856,80.29,66,100,4.14,MZ,1671302556
427,astoria,46.1879,-123.8313,40.86,100,93,2.82,US,1671302557
428,barra,-11.0894,-43.1417,73.36,84,100,4.7,BR,1671302559
429,san policarpo,12.1791,125.5072,80.11,84,100,13.76,PH,1671302560
430,araouane,18.9048,-3.5265,76.21,12,0,8.81,ML,1671302561
431,vrable,48.2437,18.3085,31.69,72,1,9.33,SK,1671302563
432,provideniya,64.3833,-173.3,22.46,83,100,16.91,RU,1671302564
433,impfondo,1.6381,18.0667,74.19,80,97,0.43,CG,1671302565
434,port hardy,50.6996,-127.4199,39.38,93,75,3.44,CA,1671302412
435,saint-joseph,-21.3667,55.6167,77.38,80,96,11.74,RE,1671302568
436,granja,-3.1203,-40.8261,92.71,38,98,13.0,BR,1671302569
437,uitenhage,-33.7576,25.3971,69.42,92,100,5.26,ZA,1671302571
438,oktyabrskoye,43.0645,44.7417,26.74,100,0,4.47,RU,1671302572
439,colima,19.1667,-104.0,76.6,38,100,4.76,MX,1671302545
440,laguna,38.421,-121.4238,55.09,81,0,4.61,US,1671302574
441,ayan,56.45,138.1667,-12.87,77,97,17.38,RU,1671302576
442,mahajanga,-15.7167,46.3167,78.82,83,20,3.44,MG,1671302577
443,kolyvan,55.3053,82.7391,-2.58,98,7,4.21,RU,1671302579
444,baykit,61.67,96.37,-23.49,100,90,0.87,RU,1671302580
445,lydenburg,-25.0978,30.4597,63.52,92,100,2.28,ZA,1671302581
446,trairi,-3.2778,-39.2689,84.04,61,8,12.68,BR,1671302549
447,petersburg,37.2279,-77.4019,51.48,42,0,8.05,US,1671302584
448,panlaitan,12.1191,119.8486,81.27,78,100,7.56,PH,1671302585
449,sao jose da coroa grande,-8.8978,-35.1478,81.64,66,78,12.59,BR,1671302587
450,shirokiy,49.758,129.523,-27.27,97,81,6.15,RU,1671302588
451,abu dhabi,24.4667,54.3667,75.31,59,0,4.61,AE,1671302574
452,zhangjiakou,40.81,114.8794,9.46,65,48,6.96,CN,1671302349
453,morondava,-20.2833,44.2833,82.04,74,94,2.77,MG,1671302592
454,komsomolskiy,40.4272,71.7189,30.92,86,29,4.61,UZ,1671302593
455,severo-yeniseyskiy,60.3725,93.0408,-15.3,99,100,3.51,RU,1671302594
456,colares,38.7992,-9.4469,59.32,87,20,8.01,PT,1671302596
457,sistranda,63.7256,8.834,22.96,67,100,13.18,NO,1671302597
458,tornio,65.8481,24.1466,28.42,87,100,8.34,FI,1671302599
459,zhirnov,48.1709,41.1261,41.74,85,83,10.63,RU,1671302600
460,bachatskiy,54.2927,86.1285,4.3,92,5,3.85,RU,1671302601
461,kemise,10.7167,39.8667,65.95,67,90,1.07,ET,1671302603
462,lac du bonnet,50.2536,-96.0612,9.39,92,100,11.63,CA,1671302604
463,smithers,54.7804,-127.1743,14.32,73,100,13.8,CA,1671302606
464,mweka,-4.85,21.5667,68.97,95,59,1.74,CD,1671302607
465,daura,11.5538,11.4085,75.51,17,100,10.71,NG,1671302609
466,usagara,-2.6833,33.0,68.22,71,100,6.04,TZ,1671302610
467,la lira,20.4667,-100.15,67.71,32,40,5.75,MX,1671302611
468,caririacu,-7.0422,-39.2836,87.89,40,20,5.75,BR,1671302613
469,salta,-24.7859,-65.4117,77.59,44,75,9.22,AR,1671302614
470,batagay,67.6333,134.6333,-52.02,96,25,1.05,RU,1671302615
471,los llanos de aridane,28.6585,-17.9182,65.95,87,75,2.3,ES,1671302617
472,bulaevo,54.9056,70.4439,7.16,96,100,7.52,KZ,1671302618
473,avallon,47.4833,3.9,25.18,77,1,4.05,FR,1671302619
474,moyale,3.5167,39.0584,71.91,39,53,10.33,KE,1671302621
475,dom pedrito,-30.9828,-54.6731,85.37,18,100,8.93,BR,1671302622
476,shingu,33.7333,135.9833,38.25,82,15,10.31,JP,1671302623
477,sutton,51.35,-0.2,35.33,87,96,1.01,GB,1671302407
478,bonthe,7.5264,-12.505,81.16,73,91,9.01,SL,1671302626
479,kilindoni,-7.9139,39.6668,81.5,76,46,13.65,TZ,1671302627
480,vila do maio,15.1333,-23.2167,77.79,76,100,14.34,CV,1671302628
481,tabas,33.5959,56.9244,55.47,51,99,7.23,IR,1671302630
482,doha,25.2867,51.5333,71.58,66,0,10.36,QA,1671302631
483,tangzhai,34.4328,116.5911,21.25,27,0,6.73,CN,1671302632
484,enterprise,36.0252,-115.2419,44.73,34,20,4.61,US,1671302515
485,florina,40.782,21.4098,52.65,85,57,3.36,GR,1671302635
486,havre-saint-pierre,50.2334,-63.5986,26.96,74,100,18.41,CA,1671302636
487,sola,-13.8833,167.55,70.47,100,20,0.0,VU,1671302638
488,kenai,60.5544,-151.2583,3.15,76,0,4.61,US,1671302639
489,lebanon,36.2081,-86.2911,46.27,48,20,16.11,US,1671302590
490,fairbanks,64.8378,-147.7164,-25.64,71,0,0.0,US,1671302512
491,pontianak,-0.0333,109.3333,75.18,100,100,1.14,ID,1671302643
492,vilhena,-12.7406,-60.1458,73.62,94,75,14.97,BR,1671302644
493,iqaluit,63.7506,-68.5145,26.33,68,75,11.5,CA,1671302645
494,anadyr,64.75,177.4833,25.3,85,75,31.32,RU,1671302647
495,koulikoro,14.0,-7.75,77.49,11,0,9.31,ML,1671302648
496,asau,46.4333,26.4,34.72,87,71,1.79,RO,1671302649
497,lodingen,68.414,15.9951,26.74,93,84,4.83,NO,1671302651
498,prijepolje,43.3719,19.6406,43.57,96,96,4.74,RS,1671302653
499,beisfjord,68.3751,17.5988,26.65,94,98,5.97,NO,1671302654
500,albi,43.9298,2.148,40.46,80,4,3.0,FR,1671302651
501,itarema,-2.9248,-39.9167,84.45,60,60,14.83,BR,1671302657
